ID_MISSION,TYPE_MISSION,VILLE_DEPART,VILLE_DESTINATION,TRANSPORT,ALLER_RETOUR,IMPACT_CARBONE
NewYork_2026102519,Internal Meeting,New-York,Los Angeles,Avion,oui,0.6126510922336345
NewYork_2026102520,Training,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026102521,Business Meeting,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026102522,Training,New-York,Alger,Avion,oui,0.998761614561318
NewYork_2026102523,Internal Meeting,New-York,Pekin,Avion,oui,1.6847864622747322
NewYork_2026102524,Development,New-York,Montreal,Avion,oui,0.16224264853993534
NewYork_2026102525,Business Meeting,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_2026102526,Conference,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_2026102527,Business Meeting,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026102528,Business Meeting,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026102529,Conference,New-York,London,Avion,oui,0.8611147885052602
NewYork_2026102530,Training,New-York,Lille,Avion,oui,0.8979777320096011
Paris_202610250,Training,Paris,Osaka,Avion,oui,1.4788066446118548
Paris_202610251,Conference,Paris,Buenos Aires,Avion,oui,1.69412997667271
Paris_202610252,Business Meeting,Paris,Buenos Aires,Avion,oui,1.69412997667271
Paris_202610253,Training,Paris,New-York,Avion,oui,0.901681650994046
Paris_202610254,Business Meeting,Paris,Wellington,Avion,oui,2.900334109892404
Paris_202610255,Development,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_202610256,Conference,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_202610257,Conference,Paris,Wellington,Avion,oui,2.900334109892404
Paris_202610258,Conference,Paris,Vancouver,Avion,non,1.2186899748696762
Paris_202610259,Conference,Paris,Sao Paulo,Avion,oui,1.4434630517516773
Paris_2026102510,Business Meeting,Paris,Osaka,Avion,oui,1.4788066446118548
Paris_2026102511,Internal Meeting,Shanghai,Sidney,Avion,oui,1.212461805067038
Paris_2026102512,Business Meeting,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_2026102513,Development,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_2026102514,Training,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_2026102515,Training,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026102516,Development,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026102517,Training,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_2026102518,Conference,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_2026102519,Development,Paris,Compiègne,Avion,non,0.04302186461491883
Shanghai_202610250,Conference,Shanghai,Sidney,Avion,oui,1.212461805067038
Shanghai_202610251,Conference,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_202610252,Development,Shanghai,Wellington,Avion,non,1.4951151246865824
Shanghai_202610253,Training,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
Shanghai_202610254,Conference,Shanghai,Rabat,Avion,oui,1.6806601318820653
Shanghai_202610255,Development,Paris,Osaka,Avion,oui,1.4788066446118548
Shanghai_202610256,Internal Meeting,Shanghai,Mexico,Avion,oui,1.8924944102575025
Shanghai_202610257,Development,Shanghai,Bogota,Avion,oui,2.4004103277394337
BERLIN_202610260,Business Meeting,Berlin,New-York,Avion,oui,0.984889681053484
BERLIN_202610261,Training,Berlin,Alger,Avion,oui,0.37825039635950586
BERLIN_202610262,Development,Berlin,Mexico,Avion,oui,1.4586820075511415
BERLIN_202610263,Internal Meeting,Berlin,Stockholm,Avion,oui,0.23365209633025752
BERLIN_202610264,Conference,Berlin,Helsinki,Avion,oui,0.22456195078855723
BERLIN_202610265,Internal Meeting,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_202610266,Development,Berlin,Auckland,Avion,non,2.7120891567911634
BERLIN_202610267,Training,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
LONDON_202610260,Training,London,Los Angeles,Avion,oui,1.345263111598265
LONDON_202610261,Internal Meeting,London,Alger,Avion,oui,0.32773676062467577
LONDON_202610262,Conference,London,Auckland,Avion,oui,2.8015700537607446
LONDON_202610263,Training,London,Alger,Avion,oui,0.32773676062467577
LONDON_202610264,Business Meeting,London,Lima,Avion,oui,1.5601955023922407
LONDON_202610265,Training,London,Pekin,Avion,non,1.2517376203157784
LONDON_202610266,Internal Meeting,London,Tunis,Avion,oui,0.41208934063584424
LONDON_202610267,Training,Shanghai,Wellington,Avion,oui,1.4951151246865824
LONDON_202610268,Business Meeting,London,Rio de Janeiro,Avion,oui,1.4249159912105867
LONDON_202610269,Conference,London,Los Angeles,Avion,oui,1.345263111598265
LONDON_2026102610,Development,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_2026102611,Internal Meeting,London,Sao Paulo,Avion,oui,1.458048632422034
LONDON_2026102612,Conference,London,Lima,Avion,oui,1.5601955023922407
LONDON_2026102613,Training,London,Alger,Avion,oui,0.32773676062467577
LONDON_2026102614,Conference,London,Rio de Janeiro,Avion,non,1.4249159912105867
LONDON_2026102615,Business Meeting,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102616,Internal Meeting,London,Alger,Avion,oui,0.32773676062467577
LONDON_2026102617,Training,London,Lima,Avion,oui,1.5601955023922407
LONDON_2026102618,Training,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026102619,Development,London,Mexico,Avion,oui,1.3438348114697487
LONDON_2026102620,Training,London,Tokyo,Avion,non,1.4679579183331481
LONDON_2026102621,Internal Meeting,London,Lille,Avion,non,0.08722071305468451
LONDON_2026102622,Training,London,Washington,Avion,oui,0.911006281280688
LONDON_2026102623,Development,London,Sidney,Avion,oui,2.59752122589613
LONDON_2026102624,Training,London,Bogota,Avion,oui,1.305914171107785
LONDON_2026102625,Training,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_2026102626,Development,London,Berlin,Avion,oui,0.2646797773164078
LONDON_2026102627,Internal Meeting,London,Dubaï,Avion,oui,0.8462864062221045
LONDON_2026102628,Conference,London,Rabat,Avion,oui,0.39512263508330325
LONDON_2026102629,Development,London,Alger,Avion,oui,0.32773676062467577
LONDON_2026102630,Internal Meeting,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_2026102631,Training,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026102632,Internal Meeting,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_2026102633,Business Meeting,London,Sidney,Avion,oui,2.59752122589613
LONDON_2026102634,Internal Meeting,London,Compiègne,Avion,oui,0.10514263321140531
LONDON_2026102635,Internal Meeting,London,Berlin,Avion,oui,0.2646797773164078
LONDON_2026102636,Training,London,Dubaï,Avion,oui,0.8462864062221045
LA_202610260,Training,Los Angeles,Melbourne,Avion,oui,1.9561326399590002
LA_202610261,Training,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_202610262,Training,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LA_202610263,Training,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_202610264,Training,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_202610265,Business Meeting,Shanghai,Bogota,Avion,oui,2.4004103277394337
LA_202610266,Development,Los Angeles,Dubaï,Avion,oui,2.0493842213954947
LA_202610267,Training,Los Angeles,Auckland,Avion,oui,1.6099723083620663
LA_202610268,Internal Meeting,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_202610269,Conference,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_2026102610,Training,Shanghai,New-York,Avion,oui,1.8169194861576556
LA_2026102611,Training,Paris,Auckland,Avion,oui,2.833447079673439
LA_2026102612,Internal Meeting,Los Angeles,Melbourne,Avion,oui,1.9561326399590002
LA_2026102613,Training,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026102614,Training,Los Angeles,Melbourne,Avion,oui,1.9561326399590002
LA_2026102615,Conference,Los Angeles,Montreal,Avion,non,0.6173693492873022
LA_2026102616,Internal Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026102617,Training,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026102618,Internal Meeting,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_2026102619,Training,Paris,Shanghai,Avion,oui,1.4223876481580384
LA_2026102620,Conference,Los Angeles,London,Avion,oui,1.345263111598265
LA_2026102621,Conference,Paris,Melbourne,Avion,oui,2.566770544094725
LA_2026102622,Training,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_2026102623,Development,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026102624,Training,Los Angeles,Buenos Aires,Avion,non,1.5119532616612168
LA_2026102625,Internal Meeting,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026102626,Conference,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_2026102627,Business Meeting,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026102628,Internal Meeting,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026102629,Conference,Los Angeles,Lima,Avion,oui,1.0367011522757683
NewYork_202610260,Training,New-York,Shanghai,Avion,non,1.8169194861576556
NewYork_202610261,Internal Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_202610262,Development,New-York,Helsinki,Avion,oui,1.0205069146233336
NewYork_202610263,Internal Meeting,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202610264,Training,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_202610265,Business Meeting,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_202610266,Development,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_202610267,Conference,Los Angeles,Wellington,Avion,oui,1.6579812304884136
NewYork_202610268,Training,New-York,Los Angeles,Taxi,oui,1.9646511660725676
NewYork_202610269,Conference,Paris,Dubaï,Avion,oui,0.811886676556389
NewYork_2026102610,Internal Meeting,New-York,Tokyo,Avion,oui,1.6632323701187266
NewYork_2026102611,Development,New-York,Lima,Avion,oui,0.9074036236801507
NewYork_2026102612,Business Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_2026102613,Development,New-York,Vancouver,Avion,non,0.607858339204978
NewYork_2026102614,Business Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_2026102615,Conference,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026102616,Training,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_2026102617,Business Meeting,New-York,Mexico,Avion,non,0.6204535232348771
NewYork_2026102618,Business Meeting,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026102619,Training,New-York,Alger,Avion,oui,0.998761614561318
NewYork_2026102620,Internal Meeting,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026102621,Training,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026102622,Training,New-York,Rabat,Avion,oui,0.901784040037043
NewYork_2026102623,Internal Meeting,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_2026102624,Training,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026102625,Development,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026102626,Internal Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_2026102627,Development,New-York,Sidney,Avion,oui,2.4447508211780637
Paris_202610260,Conference,Paris,Alger,Avion,oui,0.2691921196053137
Paris_202610261,Development,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_202610262,Development,Paris,Melbourne,Avion,oui,2.566770544094725
Paris_202610263,Business Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_202610264,Business Meeting,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_202610265,Internal Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_202610266,Conference,Paris,Marseille,Avion,oui,0.19486719622262397
Paris_202610267,Training,Paris,Alger,Avion,oui,0.2691921196053137
Paris_202610268,Business Meeting,Paris,London,Avion,oui,0.11318954553164326
Paris_202610269,Conference,Paris,Lille,Avion,oui,0.07735254222921424
Paris_2026102610,Development,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_2026102611,Conference,Paris,Oslo,Avion,non,0.2687199100657109
Paris_2026102612,Internal Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_2026102613,Internal Meeting,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_2026102614,Training,Paris,Bogota,Avion,oui,1.325797970330642
Paris_2026102615,Training,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026102616,Business Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_2026102617,Development,Paris,Berlin,Avion,non,0.2508157264356068
Shanghai_202610260,Development,Shanghai,Rio de Janeiro,Avion,non,2.7870907514863834
Shanghai_202610261,Development,Shanghai,Alger,Avion,oui,1.5505915132664359
Shanghai_202610262,Business Meeting,Shanghai,Tokyo,Avion,oui,0.34775248771696393
Shanghai_202610263,Conference,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
Shanghai_202610264,Development,Shanghai,Stockholm,Avion,oui,1.194630087263967
BERLIN_202610270,Conference,Berlin,Auckland,Avion,non,2.7120891567911634
BERLIN_202610271,Business Meeting,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_202610272,Internal Meeting,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_202610273,Training,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_202610274,Development,Shanghai,Bogota,Avion,oui,2.4004103277394337
BERLIN_202610275,Conference,New-York,Bordeaux,Avion,oui,0.8962776787694506
BERLIN_202610276,Training,Berlin,Marseille,Avion,oui,0.23943933164074335
BERLIN_202610277,Conference,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_202610278,Business Meeting,Berlin,Pekin,Avion,oui,1.1327413122604757
BERLIN_202610279,Business Meeting,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_2026102710,Business Meeting,Berlin,Bogota,Avion,oui,1.447284245756637
BERLIN_2026102711,Conference,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_2026102712,Training,Paris,Berlin,Avion,oui,0.2508157264356068
BERLIN_2026102713,Business Meeting,Berlin,Sidney,Avion,oui,2.4609158217057128
BERLIN_2026102714,Training,Berlin,Los Angeles,Avion,oui,1.4294535640093204
BERLIN_2026102715,Development,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_2026102716,Business Meeting,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_2026102717,Training,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_2026102718,Internal Meeting,Berlin,Bordeaux,Avion,oui,0.26659979154891283
BERLIN_2026102719,Business Meeting,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_2026102720,Development,Berlin,Auckland,Avion,non,2.7120891567911634
BERLIN_2026102721,Business Meeting,Berlin,Shanghai,Avion,oui,1.2908874210723222
BERLIN_2026102722,Internal Meeting,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_2026102723,Internal Meeting,Berlin,Oslo,Avion,non,0.2408317161090215
BERLIN_2026102724,Business Meeting,Berlin,Bogota,Avion,non,1.447284245756637
BERLIN_2026102725,Development,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_2026102726,Business Meeting,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_2026102727,Training,Berlin,Dubaï,Avion,non,0.7172509834741226
BERLIN_2026102728,Development,Berlin,Mexico,Avion,oui,1.4586820075511415
BERLIN_2026102729,Training,Berlin,Bogota,Avion,oui,1.447284245756637
BERLIN_2026102730,Development,Los Angeles,Oslo,Avion,oui,1.3175618612748543
BERLIN_2026102731,Conference,Berlin,Pekin,Avion,oui,1.1327413122604757
LONDON_202610270,Business Meeting,London,Compiègne,Avion,oui,0.10514263321140531
LONDON_202610271,Training,London,Tokyo,Avion,non,1.4679579183331481
LONDON_202610272,Business Meeting,London,Helsinki,Avion,oui,0.3582973678914279
LONDON_202610273,Internal Meeting,London,Lille,Avion,oui,0.08722071305468451
LONDON_202610274,Development,London,Pekin,Avion,oui,1.2517376203157784
LONDON_202610275,Conference,London,Oslo,Avion,oui,0.23341689455796424
LONDON_202610276,Business Meeting,London,Wellington,Avion,oui,2.874209916003012
LONDON_202610277,Business Meeting,New-York,Melbourne,Avion,oui,2.548619801766167
LONDON_202610278,Internal Meeting,London,Osaka,Avion,oui,1.4583397618729064
LONDON_202610279,Business Meeting,London,Stockholm,Avion,oui,0.2856740096546725
LONDON_2026102710,Conference,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102711,Conference,London,Helsinki,Avion,oui,0.3582973678914279
LONDON_2026102712,Business Meeting,London,London,Transports en commun,oui,0.00032
LONDON_2026102713,Business Meeting,London,Rio de Janeiro,Avion,oui,1.4249159912105867
LONDON_2026102714,Conference,London,Marseille,Avion,non,0.20508872977185863
LONDON_2026102715,Development,London,Compiègne,Avion,oui,0.10514263321140531
LONDON_2026102716,Conference,Paris,Berlin,Avion,oui,0.2508157264356068
LONDON_2026102717,Training,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102718,Training,London,London,Transports en commun,oui,0.00032
LONDON_2026102719,Training,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102720,Business Meeting,London,Washington,Avion,oui,0.911006281280688
LA_202610270,Development,New-York,Osaka,Avion,oui,1.7021198028261946
LA_202610271,Internal Meeting,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_202610272,Internal Meeting,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_202610273,Development,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_202610274,Internal Meeting,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_202610275,Training,Los Angeles,Washington,Train,non,0.0177216764733492
LA_202610276,Development,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_202610277,Internal Meeting,Los Angeles,Bordeaux,Avion,non,1.4170327658036175
LA_202610278,Development,Paris,Berlin,Avion,oui,0.2508157264356068
LA_202610279,Development,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026102710,Conference,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_2026102711,Training,Los Angeles,Dubaï,Avion,oui,2.0493842213954947
LA_2026102712,Business Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
LA_2026102713,Internal Meeting,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026102714,Conference,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_2026102715,Development,Los Angeles,Pekin,Avion,non,1.5439352100455292
LA_2026102716,Training,Los Angeles,New-York,Avion,oui,0.6126510922336345
LA_2026102717,Business Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026102718,Conference,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_2026102719,Business Meeting,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_2026102720,Conference,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026102721,Conference,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026102722,Conference,Los Angeles,Washington,Avion,non,0.575626421656058
LA_2026102723,Business Meeting,Los Angeles,Compiègne,Avion,oui,1.3925860488146178
LA_2026102724,Development,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_2026102725,Development,Los Angeles,Helsinki,Avion,non,1.3841106789418138
NewYork_202610270,Development,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_202610271,Training,New-York,Oslo,Avion,oui,0.9134075588093487
NewYork_202610272,Internal Meeting,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202610273,Business Meeting,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202610274,Conference,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_202610275,Training,New-York,Helsinki,Avion,non,1.0205069146233336
NewYork_202610276,Development,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_202610277,Internal Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_202610278,Development,New-York,Los Angeles,Train,oui,0.01889087659685161
NewYork_202610279,Training,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026102710,Training,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_2026102711,Development,New-York,Alger,Avion,oui,0.998761614561318
NewYork_2026102712,Development,New-York,Washington,Avion,oui,0.10923366307301795
NewYork_2026102713,Conference,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_2026102714,Internal Meeting,New-York,Montreal,Avion,oui,0.16224264853993534
NewYork_2026102715,Business Meeting,New-York,Washington,Avion,oui,0.10923366307301795
NewYork_2026102716,Conference,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026102717,Conference,New-York,Bogota,Avion,oui,0.6239028299151334
NewYork_2026102718,Training,New-York,Los Angeles,Train,oui,0.01889087659685161
NewYork_2026102719,Conference,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_2026102720,Business Meeting,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_2026102721,Training,New-York,Tunis,Avion,oui,1.0991700080279931
NewYork_2026102722,Conference,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_2026102723,Development,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026102724,Business Meeting,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026102725,Development,New-York,Tunis,Avion,oui,1.0991700080279931
NewYork_2026102726,Business Meeting,New-York,Mexico,Avion,oui,0.6204535232348771
NewYork_2026102727,Business Meeting,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026102728,Internal Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
Paris_202610270,Conference,Paris,Osaka,Avion,oui,1.4788066446118548
Paris_202610271,Internal Meeting,Paris,Auckland,Avion,oui,2.833447079673439
Paris_202610272,Internal Meeting,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_202610273,Development,Shanghai,Auckland,Avion,oui,1.440523979189104
Paris_202610274,Conference,Shanghai,London,Avion,oui,1.4123024771156072
Paris_202610275,Training,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_202610276,Business Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_202610277,Training,Los Angeles,Montreal,Avion,oui,0.6173693492873022
Paris_202610278,Conference,Paris,Bogota,Avion,non,1.325797970330642
Paris_202610279,Business Meeting,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026102710,Training,Paris,Osaka,Avion,oui,1.4788066446118548
Paris_2026102711,Conference,Paris,Tokyo,Avion,oui,1.4913752121684454
Paris_2026102712,Business Meeting,Paris,New-York,Avion,oui,0.901681650994046
Paris_2026102713,Business Meeting,Paris,Tunis,Avion,oui,0.34834836520291734
Shanghai_202610270,Business Meeting,Shanghai,Osaka,Avion,oui,0.2726737248640281
Shanghai_202610271,Internal Meeting,Shanghai,Los Angeles,Avion,non,1.600472390929126
Shanghai_202610272,Conference,Shanghai,New-York,Avion,oui,1.8169194861576556
Shanghai_202610273,Conference,Shanghai,Montreal,Avion,oui,1.7394202362904245
Shanghai_202610274,Training,Shanghai,Melbourne,Avion,oui,1.2388684447945475
Shanghai_202610275,Internal Meeting,Shanghai,Wellington,Avion,oui,1.4951151246865824
Shanghai_202610276,Development,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_202610277,Conference,Shanghai,Tokyo,Avion,oui,0.34775248771696393
Shanghai_202610278,Internal Meeting,Shanghai,London,Avion,oui,1.4123024771156072
Shanghai_202610279,Internal Meeting,New-York,Osaka,Avion,oui,1.7021198028261946
BERLIN_202610280,Training,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_202610281,Internal Meeting,Berlin,Tunis,Avion,non,0.41059450868541497
BERLIN_202610282,Development,Berlin,Sidney,Avion,oui,2.4609158217057128
BERLIN_202610283,Training,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_202610284,Business Meeting,Berlin,Oslo,Avion,oui,0.2408317161090215
BERLIN_202610285,Internal Meeting,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_202610286,Internal Meeting,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_202610287,Internal Meeting,Berlin,Alger,Avion,non,0.37825039635950586
LONDON_202610280,Conference,London,Pekin,Avion,oui,1.2517376203157784
LONDON_202610281,Business Meeting,London,Tunis,Avion,oui,0.41208934063584424
LONDON_202610282,Development,London,Rabat,Avion,oui,0.39512263508330325
LONDON_202610283,Business Meeting,London,Alger,Avion,oui,0.32773676062467577
LONDON_202610284,Development,London,Oslo,Avion,oui,0.23341689455796424
LONDON_202610285,Training,London,Mexico,Avion,oui,1.3438348114697487
LONDON_202610286,Internal Meeting,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_202610287,Training,London,Lille,Avion,oui,0.08722071305468451
LONDON_202610288,Development,London,Auckland,Avion,oui,2.8015700537607446
LONDON_202610289,Training,London,Montreal,Avion,oui,0.8080157246730256
LONDON_2026102810,Development,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026102811,Development,London,Sao Paulo,Avion,oui,1.458048632422034
LONDON_2026102812,Training,London,Compiègne,Avion,oui,0.10514263321140531
LONDON_2026102813,Development,London,Tunis,Avion,oui,0.41208934063584424
LONDON_2026102814,Internal Meeting,London,Berlin,Avion,oui,0.2646797773164078
LONDON_2026102815,Internal Meeting,London,Sidney,Avion,non,2.59752122589613
LONDON_2026102816,Internal Meeting,London,Osaka,Avion,oui,1.4583397618729064
LONDON_2026102817,Internal Meeting,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102818,Development,London,Vancouver,Avion,oui,1.1665902264912014
LONDON_2026102819,Business Meeting,New-York,Los Angeles,Taxi,non,1.9646511660725676
LONDON_2026102820,Training,London,Mexico,Avion,non,1.3438348114697487
LONDON_2026102821,Conference,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_2026102822,Internal Meeting,London,Bordeaux,Avion,non,0.21594706427273094
LONDON_2026102823,Conference,New-York,Compiègne,Avion,oui,0.9030591958502655
LONDON_2026102824,Business Meeting,London,Wellington,Avion,oui,2.874209916003012
LONDON_2026102825,Internal Meeting,London,Oslo,Avion,oui,0.23341689455796424
LONDON_2026102826,Internal Meeting,London,Washington,Avion,oui,0.911006281280688
LONDON_2026102827,Business Meeting,Paris,Berlin,Avion,non,0.2508157264356068
LONDON_2026102828,Training,Paris,Rio de Janeiro,Avion,non,1.4081517422419538
LONDON_2026102829,Development,London,Lima,Avion,oui,1.5601955023922407
LONDON_2026102830,Conference,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_2026102831,Internal Meeting,London,Lille,Avion,non,0.08722071305468451
LONDON_2026102832,Conference,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_2026102833,Conference,London,Osaka,Avion,non,1.4583397618729064
LONDON_2026102834,Development,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026102835,Business Meeting,London,Compiègne,Avion,non,0.10514263321140531
LA_202610280,Training,Los Angeles,Dubaï,Avion,oui,2.0493842213954947
LA_202610281,Business Meeting,Los Angeles,Bogota,Avion,non,0.8657447149167741
LA_202610282,Business Meeting,Los Angeles,Mexico,Avion,oui,0.38320138291896094
LA_202610283,Development,Los Angeles,Helsinki,Avion,oui,1.3841106789418138
LA_202610284,Development,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_202610285,Conference,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202610286,Development,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202610287,Business Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202610288,Conference,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
