ID_MATERIELINFO,TYPE,MODELE,IMPACT,ECRAN
Shanghai_MATERIEL_INFO_202609201,pc fixe,rasberry pi 4,0.015,non
Shanghai_MATERIEL_INFO_202609203,pc fixe,zhan,0.264,non
Shanghai_MATERIEL_INFO_202609204,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202609205,ecran,24pouces-31pouces,0.43,non
Shanghai_MATERIEL_INFO_202609206,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_202609207,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Shanghai_MATERIEL_INFO_202609208,pc fixe,z,0.409,non
NewYork_MATERIEL_INFO_202609210,pc fixe,modèle par défaut,0.35,non
Paris_MATERIEL_INFO_202609217,pc fixe,mac pro,0.9,non
LONDON_MATERIEL_INFO_202609218,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202609215,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202609219,pc fixe,"elite (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202609217,pc fixe,zhan,0.264,non
Paris_MATERIEL_INFO_202609213,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202609216,pc fixe tout-en-un,imac 21pouces retina,0.3,non
Paris_MATERIEL_INFO_202609211,pc portable,modèle par défaut,0.26,non
NewYork_MATERIEL_INFO_202609218,pc portable,omen,0.356,non
LONDON_MATERIEL_INFO_202609213,pc portable,omen,0.356,non
LA_MATERIEL_INFO_202609211,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202609215,pc portable,elitebook 8xx,0.29,non
NewYork_MATERIEL_INFO_202609214,pc portable,elitebook 8xx,0.29,non
NewYork_MATERIEL_INFO_202609213,pc portable,zbook,0.303,non
LA_MATERIEL_INFO_202609218,pc portable,zbook,0.303,non
LA_MATERIEL_INFO_202609213,pc portable,zbook,0.303,non
BERLIN_MATERIEL_INFO_202609210,pc portable,zbook,0.303,non
NewYork_MATERIEL_INFO_202609212,pc portable,latitude 7xxx,0.264,non
Paris_MATERIEL_INFO_202609214,pc portable,precision 3xxx,0.266,non
LONDON_MATERIEL_INFO_202609212,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202609215,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_202609212,pc portable,moyenne 13pouces,0.25,non
LA_MATERIEL_INFO_202609216,pc portable,moyenne 14/15pouces,0.294,non
LONDON_MATERIEL_INFO_202609211,ecran,modèle par défaut,0.43,non
Paris_MATERIEL_INFO_202609216,ecran,32pouces et plus,0.59,non
LA_MATERIEL_INFO_202609210,vidéo projecteur,transportable,0.094,non
LONDON_MATERIEL_INFO_2026092110,vidéo projecteur,transportable,0.094,non
Paris_MATERIEL_INFO_202609212,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202609217,imprimante,laser à poser (<40kg),0.43,non
LONDON_MATERIEL_INFO_202609219,station d'accueil,modèle par défaut,0.026,non
LA_MATERIEL_INFO_202609217,clavier,modèle par défaut,0.024,non
NewYork_MATERIEL_INFO_2026092110,souris,modèle par défaut,0.005,non
Shanghai_MATERIEL_INFO_202609228,pc fixe,optiplex small,0.24,non
NewYork_MATERIEL_INFO_202609227,pc fixe,optiplex tower,0.26,non
NewYork_MATERIEL_INFO_202609224,pc fixe,optiplex tower,0.26,non
LONDON_MATERIEL_INFO_202609221,pc fixe,optiplex tower,0.26,non
LA_MATERIEL_INFO_202609223,pc fixe,precision tower 7xxx,0.555,non
Shanghai_MATERIEL_INFO_202609222,pc fixe,mac pro,0.9,non
Shanghai_MATERIEL_INFO_2026092211,pc fixe,z,0.409,non
NewYork_MATERIEL_INFO_202609223,pc fixe,zhan,0.264,non
BERLIN_MATERIEL_INFO_202609223,pc fixe,zhan,0.264,non
NewYork_MATERIEL_INFO_202609226,pc fixe,station de travail (moy),0.6,non
Paris_MATERIEL_INFO_202609225,pc fixe tout-en-un,imac 21pouces,0.29,non
Shanghai_MATERIEL_INFO_202609223,pc fixe tout-en-un,imac 21pouces retina,0.3,non
BERLIN_MATERIEL_INFO_202609220,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_202609225,pc fixe tout-en-un,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202609227,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_202609221,pc portable,latitude 7xxx,0.264,non
NewYork_MATERIEL_INFO_202609222,pc portable,precision 7xxx,0.304,non
Shanghai_MATERIEL_INFO_202609226,pc portable,macbook air retina,0.176,non
BERLIN_MATERIEL_INFO_202609221,pc portable,macbook air retina,0.176,non
Paris_MATERIEL_INFO_202609224,pc portable,moyenne 14/15pouces,0.294,non
LA_MATERIEL_INFO_202609220,pc portable,moyenne 14/15pouces,0.294,non
NewYork_MATERIEL_INFO_202609221,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_2026092210,vidéo projecteur,pour salle,0.15,non
LONDON_MATERIEL_INFO_202609222,vidéo projecteur,pour amphi,0.2,non
LONDON_MATERIEL_INFO_202609225,smartphone,modèle par défaut,0.063,non
BERLIN_MATERIEL_INFO_202609222,imprimante,modèle par défaut,0.5,non
LA_MATERIEL_INFO_202609221,imprimante,laser a3 (40-99kg),0.96,non
LONDON_MATERIEL_INFO_202609220,telephone ip,modèle par défaut,0.017,non
NewYork_MATERIEL_INFO_202609228,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202609220,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_202609222,disque dur,modèle par défaut,0.01,non
LA_MATERIEL_INFO_202609231,pc fixe,optiplex tower,0.26,non
Paris_MATERIEL_INFO_202609235,pc fixe,precision tower 3xxx,0.285,non
LONDON_MATERIEL_INFO_202609235,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202609234,pc fixe,mac mini,0.27,non
LONDON_MATERIEL_INFO_202609238,pc fixe,mac pro,0.9,non
NewYork_MATERIEL_INFO_202609237,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202609231,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_202609236,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202609239,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202609234,pc fixe tout-en-un,imac 21pouces retina,0.3,non
NewYork_MATERIEL_INFO_202609235,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202609230,pc fixe tout-en-un,mac pro,0.9,non
LONDON_MATERIEL_INFO_202609239,pc fixe tout-en-un,mac pro,0.9,non
LA_MATERIEL_INFO_202609230,pc portable,modèle par défaut,0.26,non
LONDON_MATERIEL_INFO_202609232,pc portable,victus,0.267,non
LA_MATERIEL_INFO_202609237,pc portable,precision 3xxx,0.266,non
NewYork_MATERIEL_INFO_202609233,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202609233,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202609232,pc portable,macbook air,0.25,non
LONDON_MATERIEL_INFO_202609231,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_2026092310,pc portable,macbook pro 13pouces,0.256,non
LONDON_MATERIEL_INFO_202609236,pc portable,macbook pro 13pouces,0.256,non
LA_MATERIEL_INFO_2026092311,pc portable,moyenne 14/15pouces,0.294,non
Paris_MATERIEL_INFO_202609232,pc portable,moyenne 17pouces,0.365,non
BERLIN_MATERIEL_INFO_202609230,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_202609235,clavier,modèle par défaut,0.024,non
Shanghai_MATERIEL_INFO_202609232,borne wifi,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202609231,serveur,serveur de stockage,2.5,non
LA_MATERIEL_INFO_202609248,pc fixe,mac mini,0.27,non
Paris_MATERIEL_INFO_202609241,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202609245,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202609241,pc fixe,"prodesk (tower, sff)",0.322,non
LA_MATERIEL_INFO_202609246,pc fixe,omen,0.29,non
Shanghai_MATERIEL_INFO_202609241,pc fixe,zhan,0.264,non
BERLIN_MATERIEL_INFO_202609245,pc fixe,rasberry pi 4,0.015,non
LONDON_MATERIEL_INFO_202609243,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LA_MATERIEL_INFO_202609241,pc fixe tout-en-un,imac pro,0.7,non
LA_MATERIEL_INFO_202609242,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_202609243,pc portable,zbook studio,0.379,non
LA_MATERIEL_INFO_202609243,pc portable,zbook studio,0.379,non
LONDON_MATERIEL_INFO_202609245,pc portable,latitude 7xxx,0.264,non
BERLIN_MATERIEL_INFO_202609243,pc portable,macbook air,0.25,non
LONDON_MATERIEL_INFO_202609240,pc portable,macbook pro 15/16pouces,0.33,non
LA_MATERIEL_INFO_202609245,vidéo projecteur,modèle par défaut,0.094,non
LONDON_MATERIEL_INFO_202609242,vidéo projecteur,modèle par défaut,0.094,non
BERLIN_MATERIEL_INFO_202609241,vidéo projecteur,modèle par défaut,0.094,non
NewYork_MATERIEL_INFO_202609240,vidéo projecteur,transportable,0.094,non
LONDON_MATERIEL_INFO_2026092411,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202609249,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202609248,telephone ip,modèle par défaut,0.017,non
NewYork_MATERIEL_INFO_202609244,clavier,modèle par défaut,0.024,non
LONDON_MATERIEL_INFO_2026092412,clavier,modèle par défaut,0.024,non
NewYork_MATERIEL_INFO_202609242,serveur,modèle par défaut,1.3,non
LA_MATERIEL_INFO_202609240,serveur,modèle par défaut,1.3,non
BERLIN_MATERIEL_INFO_202609244,serveur,noeud de calcul,1.3,non
Shanghai_MATERIEL_INFO_202609254,pc fixe,precision tower 3xxx,0.285,non
Paris_MATERIEL_INFO_202609251,pc fixe,precision tower 7xxx,0.555,non
Shanghai_MATERIEL_INFO_202609250,pc fixe,omen,0.29,non
Shanghai_MATERIEL_INFO_202609251,pc fixe,pc fixe (moy),0.3,non
NewYork_MATERIEL_INFO_202609257,pc fixe,pc fixe (moy),0.3,non
LONDON_MATERIEL_INFO_202609256,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202609253,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202609252,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_202609251,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_202609250,pc fixe tout-en-un,mac pro,0.9,non
LONDON_MATERIEL_INFO_202609259,pc fixe tout-en-un,mac pro,0.9,non
Paris_MATERIEL_INFO_202609255,pc portable,elitebook 10xx,0.223,non
NewYork_MATERIEL_INFO_202609254,pc portable,macbook air retina,0.176,non
Shanghai_MATERIEL_INFO_202609255,pc portable,moyenne 14/15pouces,0.294,non
LA_MATERIEL_INFO_202609250,pc portable,moyenne 17pouces,0.365,non
Paris_MATERIEL_INFO_202609250,ecran,jusqu'à 23pouces,0.35,non
LONDON_MATERIEL_INFO_202609253,ecran,jusqu'à 23pouces,0.35,non
LONDON_MATERIEL_INFO_202609258,vidéo projecteur,pour amphi,0.2,non
LONDON_MATERIEL_INFO_202609257,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202609250,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202609252,imprimante,laser a3 (>100kg),1.8,non
LONDON_MATERIEL_INFO_202609255,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202609262,pc fixe,wyse thin client,0.069,non
Paris_MATERIEL_INFO_202609265,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202609266,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202609263,pc fixe,precision tower 5xxx,0.44,non
BERLIN_MATERIEL_INFO_202609263,pc fixe,precision tower 5xxx,0.44,non
BERLIN_MATERIEL_INFO_202609262,pc fixe,station de travail (moy),0.6,non
Paris_MATERIEL_INFO_202609269,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Shanghai_MATERIEL_INFO_202609263,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
Paris_MATERIEL_INFO_202609260,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LA_MATERIEL_INFO_202609260,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Paris_MATERIEL_INFO_202609266,pc fixe tout-en-un,imac pro,0.7,non
BERLIN_MATERIEL_INFO_202609261,pc portable,latitude 3xxx,0.22,non
NewYork_MATERIEL_INFO_202609260,pc portable,precision 3xxx,0.266,non
Paris_MATERIEL_INFO_202609268,pc portable,macbook air retina,0.176,non
Paris_MATERIEL_INFO_202609263,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202609262,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202609260,clavier,modèle par défaut,0.024,non
Paris_MATERIEL_INFO_202609267,serveur,noeud de calcul,1.3,non
BERLIN_MATERIEL_INFO_202609270,pc portable,latitude 5xxx,0.3,non
BERLIN_MATERIEL_INFO_202609271,pc portable,victus,0.267,non
BERLIN_MATERIEL_INFO_202609272,pc portable,precision 7xxx,0.304,non
BERLIN_MATERIEL_INFO_202609273,imprimante,modèle par défaut,0.5,non
LONDON_MATERIEL_INFO_202609270,disque dur,modèle par défaut,0.01,non
LA_MATERIEL_INFO_202609272,vidéo projecteur,modèle par défaut,0.094,non
LA_MATERIEL_INFO_202609274,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202609275,pc portable,zbook studio,0.379,non
LA_MATERIEL_INFO_202609276,pc fixe tout-en-un,mac pro,0.9,non
LA_MATERIEL_INFO_202609277,pc portable,precision 5xxx,0.28,non
LA_MATERIEL_INFO_202609278,imprimante,laser a3 (>100kg),1.8,non
LA_MATERIEL_INFO_2026092712,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202609270,pc fixe tout-en-un,imac pro,0.7,non
NewYork_MATERIEL_INFO_202609271,pc portable,macbook pro 15/16pouces,0.33,non
NewYork_MATERIEL_INFO_202609272,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202609273,pc fixe,optiplex micro,0.174,non
NewYork_MATERIEL_INFO_202609275,pc fixe,precision tower 5xxx,0.44,non
NewYork_MATERIEL_INFO_202609277,pc portable,zbook,0.303,non
NewYork_MATERIEL_INFO_202609279,pc portable,precision 7xxx,0.304,non
Paris_MATERIEL_INFO_202609270,borne wifi,modèle par défaut,0.01,non
Paris_MATERIEL_INFO_202609271,pc portable,zbook,0.303,non
Paris_MATERIEL_INFO_202609272,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202609273,pc portable,moyenne 17pouces,0.365,non
Paris_MATERIEL_INFO_202609274,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202609276,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_202609278,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202609279,imprimante,modèle par défaut,0.5,non
Paris_MATERIEL_INFO_2026092710,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_2026092711,borne wifi,modèle par défaut,0.01,non
Paris_MATERIEL_INFO_2026092712,pc portable,elitebook 10xx,0.223,non
Shanghai_MATERIEL_INFO_202609272,pc portable,macbook air pre-retina,0.31,non
Shanghai_MATERIEL_INFO_202609273,pc fixe,"prodesk (tower, sff)",0.322,non
Shanghai_MATERIEL_INFO_202609275,ecran,24pouces-31pouces,0.43,non
Shanghai_MATERIEL_INFO_202609276,pc portable,macbook air retina,0.176,non
Shanghai_MATERIEL_INFO_202609277,pc portable,elitebook 10xx,0.223,non
Shanghai_MATERIEL_INFO_202609278,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202609281,pc fixe,elitedesk dm,0.23,non
LONDON_MATERIEL_INFO_202609281,pc fixe,"elite (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202609285,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_202609283,pc fixe,rasberry pi 4,0.015,non
Paris_MATERIEL_INFO_202609280,pc fixe,station de travail (moy),0.6,non
Shanghai_MATERIEL_INFO_202609281,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202609284,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202609280,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_2026092812,pc fixe tout-en-un,mac pro,0.9,non
LA_MATERIEL_INFO_202609280,pc portable,chromebook 11-13pouces,0.175,non
NewYork_MATERIEL_INFO_202609282,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202609280,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_2026092810,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202609282,pc portable,macbook air pre-retina,0.31,non
LA_MATERIEL_INFO_202609281,ecran,jusqu'à 23pouces,0.35,non
NewYork_MATERIEL_INFO_202609288,vidéo projecteur,transportable,0.094,non
Paris_MATERIEL_INFO_202609284,imprimante,laser a3 (>100kg),1.8,non
LONDON_MATERIEL_INFO_202609283,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202609287,souris,modèle par défaut,0.005,non
BERLIN_MATERIEL_INFO_202609281,souris,modèle par défaut,0.005,non
Shanghai_MATERIEL_INFO_202609280,serveur,noeud de calcul,1.3,non
LA_MATERIEL_INFO_2026092911,pc fixe,modèle par défaut,0.35,non
LONDON_MATERIEL_INFO_202609291,pc fixe,mac mini,0.27,non
LA_MATERIEL_INFO_202609299,pc fixe tout-en-un,imac 21pouces,0.29,non
LA_MATERIEL_INFO_202609298,pc fixe tout-en-un,imac 21pouces,0.29,non
BERLIN_MATERIEL_INFO_202609291,pc fixe tout-en-un,imac 21pouces,0.29,non
Shanghai_MATERIEL_INFO_202609294,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Paris_MATERIEL_INFO_202609291,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202609290,pc portable,probook,0.226,non
Paris_MATERIEL_INFO_202609294,pc portable,zbook studio,0.379,non
NewYork_MATERIEL_INFO_202609296,pc portable,zbook studio,0.379,non
LA_MATERIEL_INFO_202609292,pc portable,zbook studio,0.379,non
NewYork_MATERIEL_INFO_202609292,pc portable,latitude 7xxx,0.264,non
BERLIN_MATERIEL_INFO_202609293,pc portable,macbook air pre-retina,0.31,non
LA_MATERIEL_INFO_202609296,pc portable,macbook pro 13pouces,0.256,non
LA_MATERIEL_INFO_202609297,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202609292,vidéo projecteur,pour salle,0.15,non
Paris_MATERIEL_INFO_202609290,vidéo projecteur,pour salle,0.15,non
LONDON_MATERIEL_INFO_202609290,vidéo projecteur,pour salle,0.15,non
BERLIN_MATERIEL_INFO_202609295,vidéo projecteur,pour salle,0.15,non
BERLIN_MATERIEL_INFO_202609294,vidéo projecteur,pour salle,0.15,non
BERLIN_MATERIEL_INFO_202609292,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_202609291,imprimante,modèle par défaut,0.5,non
LA_MATERIEL_INFO_202609294,imprimante,laser a3 (>100kg),1.8,non
LONDON_MATERIEL_INFO_202609292,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202609293,souris,modèle par défaut,0.005,non
NewYork_MATERIEL_INFO_202609293,souris,modèle par défaut,0.005,non
NewYork_MATERIEL_INFO_202609294,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_202609295,serveur,serveur de stockage,2.5,non
LA_MATERIEL_INFO_2026092910,disque dur,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_202609305,pc fixe,optiplex small,0.24,non
NewYork_MATERIEL_INFO_202609300,pc fixe,mac mini,0.27,non
BERLIN_MATERIEL_INFO_202609303,pc fixe,elite mini,0.137,non
NewYork_MATERIEL_INFO_202609301,pc fixe,prodesk mini/dm,0.1,non
LONDON_MATERIEL_INFO_202609301,pc fixe,prodesk mini/dm,0.1,non
LONDON_MATERIEL_INFO_202609300,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202609301,pc fixe,pc fixe (moy),0.3,non
BERLIN_MATERIEL_INFO_202609302,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_202609300,pc fixe tout-en-un,modèle par défaut,0.352,non
LONDON_MATERIEL_INFO_202609306,pc portable,omen,0.356,non
LA_MATERIEL_INFO_202609302,pc portable,precision 7xxx,0.304,non
Shanghai_MATERIEL_INFO_202609302,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202609303,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202609304,pc portable,macbook air pre-retina,0.31,non
BERLIN_MATERIEL_INFO_202609301,pc portable,macbook air retina,0.176,non
BERLIN_MATERIEL_INFO_202609300,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_202609303,ecran,modèle par défaut,0.43,non
LA_MATERIEL_INFO_202609301,ecran,modèle par défaut,0.43,non
Shanghai_MATERIEL_INFO_202609300,serveur,serveur de stockage,2.5,non
LA_MATERIEL_INFO_202609300,serveur,serveur de stockage,2.5,non
BERLIN_MATERIEL_INFO_202610011,pc fixe,"elitedesk (tower, sff, one)",0.393,non
BERLIN_MATERIEL_INFO_202610012,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
BERLIN_MATERIEL_INFO_202610013,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202610010,vidéo projecteur,modèle par défaut,0.094,non
LONDON_MATERIEL_INFO_202610011,clavier,modèle par défaut,0.024,non
LONDON_MATERIEL_INFO_202610012,pc fixe,station de travail (moy),0.6,non
LONDON_MATERIEL_INFO_202610013,pc fixe,mac mini,0.27,non
LONDON_MATERIEL_INFO_202610014,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202610015,pc portable,latitude 5xxx,0.3,non
LA_MATERIEL_INFO_202610010,station d'accueil,modèle par défaut,0.026,non
LA_MATERIEL_INFO_202610011,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202610012,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202610014,tablette,modèle par défaut,0.15,non
LA_MATERIEL_INFO_202610015,vidéo projecteur,modèle par défaut,0.094,non
LA_MATERIEL_INFO_202610016,pc portable,elitebook 8xx,0.29,non
LA_MATERIEL_INFO_202610017,imprimante,modèle par défaut,0.5,non
LA_MATERIEL_INFO_202610018,pc portable,macbook pro 13pouces,0.256,non
LA_MATERIEL_INFO_202610019,pc fixe,zhan,0.264,non
NewYork_MATERIEL_INFO_202610010,vidéo projecteur,modèle par défaut,0.094,non
NewYork_MATERIEL_INFO_202610011,pc fixe,z,0.409,non
NewYork_MATERIEL_INFO_202610012,pc fixe,precision tower 5xxx,0.44,non
NewYork_MATERIEL_INFO_202610013,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202610014,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202610016,pc portable,probook,0.226,non
NewYork_MATERIEL_INFO_202610017,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_202610018,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_2026100110,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_2026100111,vidéo projecteur,modèle par défaut,0.094,non
NewYork_MATERIEL_INFO_2026100112,pc portable,macbook pro 15/16pouces,0.33,non
NewYork_MATERIEL_INFO_2026100113,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_202610010,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202610011,smartphone,modèle par défaut,0.063,non
Paris_MATERIEL_INFO_202610013,pc portable,probook,0.226,non
Paris_MATERIEL_INFO_202610014,pc portable,moyenne 14/15pouces,0.294,non
Paris_MATERIEL_INFO_202610015,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202610016,pc portable,macbook air,0.25,non
Paris_MATERIEL_INFO_202610017,ecran,jusqu'à 23pouces,0.35,non
Paris_MATERIEL_INFO_202610018,pc fixe,zhan,0.264,non
Paris_MATERIEL_INFO_2026100111,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202610010,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_202610011,pc fixe tout-en-un,imac 21pouces retina,0.3,non
Shanghai_MATERIEL_INFO_202610013,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202610015,ecran,modèle par défaut,0.43,non
Shanghai_MATERIEL_INFO_202610016,borne wifi,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202610017,pc fixe,elitedesk dm,0.23,non
Shanghai_MATERIEL_INFO_202610018,clavier,modèle par défaut,0.024,non
Paris_MATERIEL_INFO_2026100211,pc fixe,optiplex micro,0.174,non
Paris_MATERIEL_INFO_202610020,pc fixe,optiplex micro,0.174,non
LA_MATERIEL_INFO_202610028,pc fixe,optiplex micro,0.174,non
LA_MATERIEL_INFO_202610027,pc fixe,optiplex micro,0.174,non
Paris_MATERIEL_INFO_202610025,pc fixe,precision tower 3xxx,0.285,non
BERLIN_MATERIEL_INFO_202610021,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202610026,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_2026100210,pc fixe tout-en-un,modèle par défaut,0.352,non
BERLIN_MATERIEL_INFO_202610020,pc fixe tout-en-un,modèle par défaut,0.352,non
Shanghai_MATERIEL_INFO_202610026,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LONDON_MATERIEL_INFO_202610020,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LA_MATERIEL_INFO_202610021,pc fixe tout-en-un,imac 21pouces retina,0.3,non
Shanghai_MATERIEL_INFO_202610022,pc portable,modèle par défaut,0.26,non
Shanghai_MATERIEL_INFO_202610020,pc portable,omen,0.356,non
LA_MATERIEL_INFO_202610029,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_202610023,pc portable,victus,0.267,non
LA_MATERIEL_INFO_202610023,pc portable,chromebook 14-15pouces,0.17,non
Paris_MATERIEL_INFO_202610022,pc portable,probook,0.226,non
NewYork_MATERIEL_INFO_202610022,pc portable,latitude 3xxx,0.22,non
LA_MATERIEL_INFO_2026100211,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_202610029,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202610021,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202610020,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_202610026,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202610024,pc portable,moyenne 14/15pouces,0.294,non
Paris_MATERIEL_INFO_2026100210,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_202610020,pc portable,moyenne 17pouces,0.365,non
Paris_MATERIEL_INFO_202610027,ecran,modèle par défaut,0.43,non
